Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-10627,2024-11-07,2024-11-14,CUST-617,Customer_57,Home Office,India,Nagpur,Maharashtra,Central,Office Supplies,Binders,Binders Product 8,448.98,9,0.2,7.37
ORD-10628,2025-08-09,2025-08-10,CUST-564,Customer_174,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Appliances,Appliances Product 104,5381.65,1,0.0,548.56
ORD-10629,2025-06-16,2025-06-20,CUST-207,Customer_168,Home Office,India,Pune,Maharashtra,West,Furniture,Tables,Tables Product 75,10037.14,10,0.05,2222.8
ORD-10630,2024-03-04,2024-03-11,CUST-233,Customer_244,Consumer,India,Pune,Maharashtra,West,Furniture,Chairs,Chairs Product 58,2283.64,7,0.15,-144.15
ORD-10631,2024-09-27,2024-10-05,CUST-751,Customer_217,Corporate,India,Patna,Bihar,East,Office Supplies,Appliances,Appliances Product 89,6101.03,9,0.2,1528.13
ORD-10632,2025-12-22,2025-12-24,CUST-811,Customer_109,Corporate,India,Chennai,Tamil Nadu,South,Technology,Phones,Phones Product 61,7636.21,8,0.15,-319.02
ORD-10633,2024-04-22,2024-04-24,CUST-478,Customer_293,Corporate,India,Kolkata,West Bengal,East,Office Supplies,Paper,Paper Product 6,13833.29,2,0.2,3922.33
ORD-10634,2024-05-26,2024-05-29,CUST-902,Customer_302,Corporate,India,Mumbai,Maharashtra,West,Furniture,Tables,Tables Product 7,14866.2,5,0.1,1764.12
ORD-10635,2024-12-23,2024-12-25,CUST-991,Customer_23,Corporate,India,Nagpur,Maharashtra,Central,Technology,Phones,Phones Product 62,12304.96,8,0.0,-553.14
ORD-10636,2025-05-31,2025-06-08,CUST-879,Customer_231,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Tables,Tables Product 58,7180.89,10,0.05,1744.08
ORD-10637,2025-02-08,2025-02-14,CUST-653,Customer_24,Home Office,India,Pune,Maharashtra,West,Technology,Copiers,Copiers Product 114,10001.08,7,0.15,47.71
ORD-10638,2025-12-25,2025-12-30,CUST-674,Customer_331,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Binders Product 83,13002.71,1,0.2,2386.64
ORD-10639,2025-05-02,2025-05-03,CUST-223,Customer_338,Home Office,India,Kolkata,West Bengal,East,Office Supplies,Appliances,Appliances Product 24,8695.15,1,0.2,1172.01
ORD-10640,2025-06-30,2025-07-06,CUST-511,Customer_302,Consumer,India,Patna,Bihar,East,Technology,Phones,Phones Product 63,12462.39,10,0.15,-771.53
ORD-10641,2024-04-03,2024-04-05,CUST-201,Customer_278,Consumer,India,Patna,Bihar,East,Furniture,Chairs,Chairs Product 37,6282.55,9,0.1,451.75
ORD-10642,2024-11-29,2024-12-02,CUST-127,Customer_30,Corporate,India,Mumbai,Maharashtra,West,Furniture,Chairs,Chairs Product 50,2397.99,7,0.05,-176.23
ORD-10643,2024-05-03,2024-05-04,CUST-307,Customer_123,Home Office,India,Patna,Bihar,East,Technology,Accessories,Accessories Product 76,13405.86,5,0.15,4339.61
ORD-10644,2025-04-20,2025-04-27,CUST-167,Customer_248,Consumer,India,Pune,Maharashtra,West,Office Supplies,Appliances,Appliances Product 53,5837.23,2,0.1,-424.46
ORD-10645,2025-10-29,2025-11-01,CUST-411,Customer_291,Corporate,India,Mumbai,Maharashtra,West,Furniture,Storage,Storage Product 58,14455.77,2,0.05,3517.67
ORD-10646,2025-03-09,2025-03-17,CUST-142,Customer_1,Corporate,India,Kolkata,West Bengal,East,Technology,Accessories,Accessories Product 107,8152.55,3,0.05,1156.77
ORD-10647,2025-11-27,2025-12-04,CUST-459,Customer_324,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Phones,Phones Product 75,14009.25,8,0.1,2368.13
ORD-10648,2025-12-16,2025-12-18,CUST-950,Customer_72,Home Office,India,Bhopal,Madhya Pradesh,Central,Technology,Copiers,Copiers Product 72,8057.93,2,0.1,-480.48
ORD-10649,2025-12-25,2026-01-02,CUST-379,Customer_126,Home Office,India,Nagpur,Maharashtra,Central,Technology,Copiers,Copiers Product 42,7621.82,6,0.1,1416.34
ORD-10650,2024-01-05,2024-01-06,CUST-788,Customer_89,Corporate,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Storage Product 72,4994.01,3,0.0,868.73
ORD-10651,2025-11-18,2025-11-26,CUST-788,Customer_64,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Binders Product 105,11830.85,2,0.2,-1018.32
ORD-10652,2024-07-16,2024-07-24,CUST-109,Customer_114,Home Office,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 3,12603.27,1,0.0,1363.82
ORD-10653,2025-05-20,2025-05-26,CUST-137,Customer_144,Corporate,India,Nagpur,Maharashtra,Central,Technology,Phones,Phones Product 116,12262.58,5,0.05,66.42
ORD-10654,2024-06-23,2024-06-27,CUST-775,Customer_290,Home Office,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Product 88,6001.68,5,0.2,751.09
ORD-10655,2024-08-21,2024-08-26,CUST-296,Customer_348,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Binders,Binders Product 89,11215.0,3,0.1,3589.96
ORD-10656,2025-02-20,2025-02-25,CUST-224,Customer_349,Home Office,India,Nagpur,Maharashtra,Central,Technology,Accessories,Accessories Product 60,9650.4,1,0.1,913.38
ORD-10657,2025-03-06,2025-03-14,CUST-423,Customer_3,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Binders Product 25,13268.66,4,0.0,332.64
ORD-10658,2024-09-12,2024-09-16,CUST-268,Customer_169,Corporate,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Binders,Binders Product 9,14854.94,4,0.15,4916.97
ORD-10659,2024-09-10,2024-09-12,CUST-584,Customer_123,Corporate,India,Kolkata,West Bengal,East,Furniture,Tables,Tables Product 107,12140.08,10,0.1,3377.72
ORD-10660,2024-04-07,2024-04-15,CUST-692,Customer_64,Consumer,India,Patna,Bihar,East,Office Supplies,Binders,Binders Product 8,14158.86,10,0.2,1378.2
ORD-10661,2025-03-28,2025-03-29,CUST-408,Customer_313,Home Office,India,Patna,Bihar,East,Furniture,Storage,Storage Product 56,1068.92,3,0.0,335.22
ORD-10662,2025-09-24,2025-10-01,CUST-338,Customer_307,Home Office,India,Kolkata,West Bengal,East,Office Supplies,Binders,Binders Product 80,8432.94,5,0.15,681.02
ORD-10663,2025-10-28,2025-10-29,CUST-564,Customer_265,Corporate,India,Patna,Bihar,East,Furniture,Tables,Tables Product 76,11947.95,10,0.2,-650.27
ORD-10664,2024-07-17,2024-07-20,CUST-752,Customer_261,Corporate,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 46,8968.11,2,0.2,2289.0
ORD-10665,2024-03-02,2024-03-05,CUST-419,Customer_300,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Appliances,Appliances Product 66,6724.9,4,0.05,1739.47
ORD-10666,2024-12-17,2024-12-22,CUST-477,Customer_5,Home Office,India,Nagpur,Maharashtra,Central,Office Supplies,Appliances,Appliances Product 76,11654.89,3,0.15,453.42
ORD-10667,2024-07-19,2024-07-23,CUST-755,Customer_104,Consumer,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Product 44,12305.84,9,0.0,1106.63
ORD-10668,2025-08-02,2025-08-08,CUST-730,Customer_154,Corporate,India,Pune,Maharashtra,West,Office Supplies,Appliances,Appliances Product 43,14730.66,10,0.1,4174.73
ORD-10669,2025-04-22,2025-04-26,CUST-344,Customer_247,Home Office,India,Mumbai,Maharashtra,West,Furniture,Chairs,Chairs Product 99,7489.37,1,0.05,1587.37
ORD-10670,2025-01-01,2025-01-02,CUST-668,Customer_59,Consumer,India,Nagpur,Maharashtra,Central,Technology,Accessories,Accessories Product 38,2845.24,1,0.1,-271.86
ORD-10671,2024-07-22,2024-07-26,CUST-390,Customer_90,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Appliances,Appliances Product 114,13699.36,6,0.0,4642.56
ORD-10672,2024-09-25,2024-09-27,CUST-121,Customer_347,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Storage,Storage Product 49,3764.87,4,0.0,-78.18
ORD-10673,2025-06-23,2025-06-30,CUST-999,Customer_34,Consumer,India,Patna,Bihar,East,Technology,Accessories,Accessories Product 19,6897.43,6,0.1,1361.61
ORD-10674,2025-10-13,2025-10-17,CUST-147,Customer_316,Home Office,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Product 25,5735.11,6,0.1,973.81
ORD-10675,2025-08-21,2025-08-29,CUST-314,Customer_42,Corporate,India,Bhopal,Madhya Pradesh,Central,Furniture,Chairs,Chairs Product 102,893.56,5,0.05,253.03
ORD-10676,2025-04-20,2025-04-23,CUST-429,Customer_192,Home Office,India,Kolkata,West Bengal,East,Office Supplies,Paper,Paper Product 89,11294.49,9,0.1,1404.63
ORD-10677,2024-07-26,2024-08-03,CUST-983,Customer_121,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Tables,Tables Product 28,8759.68,10,0.0,-59.22
ORD-10678,2024-05-17,2024-05-19,CUST-402,Customer_228,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Storage,Storage Product 46,2442.42,6,0.1,360.86
ORD-10679,2025-02-22,2025-02-28,CUST-923,Customer_255,Corporate,India,Mumbai,Maharashtra,West,Furniture,Storage,Storage Product 35,9354.77,7,0.15,1032.75
ORD-10680,2024-10-28,2024-10-30,CUST-904,Customer_142,Consumer,India,Bengaluru,Karnataka,South,Technology,Accessories,Accessories Product 13,3583.48,2,0.1,1095.34
ORD-10681,2024-09-13,2024-09-18,CUST-863,Customer_350,Corporate,India,Kolkata,West Bengal,East,Furniture,Chairs,Chairs Product 25,8235.79,6,0.05,1678.44
ORD-10682,2025-08-16,2025-08-17,CUST-583,Customer_335,Home Office,India,Pune,Maharashtra,West,Technology,Accessories,Accessories Product 98,4299.49,6,0.15,1399.99
ORD-10683,2025-08-24,2025-09-01,CUST-839,Customer_237,Corporate,India,Pune,Maharashtra,West,Technology,Phones,Phones Product 102,10877.7,4,0.15,56.3
ORD-10684,2025-07-25,2025-07-26,CUST-483,Customer_72,Home Office,India,Patna,Bihar,East,Technology,Accessories,Accessories Product 112,11574.95,7,0.05,1127.47
ORD-10685,2025-03-11,2025-03-18,CUST-881,Customer_276,Corporate,India,Pune,Maharashtra,West,Office Supplies,Binders,Binders Product 42,7547.02,6,0.1,11.1
ORD-10686,2025-09-09,2025-09-16,CUST-490,Customer_105,Corporate,India,Kolkata,West Bengal,East,Technology,Phones,Phones Product 9,14660.93,6,0.2,2689.22
ORD-10687,2024-04-16,2024-04-19,CUST-132,Customer_309,Corporate,India,Bengaluru,Karnataka,South,Furniture,Chairs,Chairs Product 4,4999.74,8,0.1,-290.19
ORD-10688,2024-03-12,2024-03-20,CUST-158,Customer_189,Home Office,India,Mumbai,Maharashtra,West,Technology,Accessories,Accessories Product 2,4328.88,4,0.1,851.95
ORD-10689,2025-05-04,2025-05-06,CUST-498,Customer_106,Consumer,India,Pune,Maharashtra,West,Furniture,Tables,Tables Product 112,2439.83,2,0.05,345.0
ORD-10690,2024-11-13,2024-11-17,CUST-614,Customer_235,Corporate,India,Pune,Maharashtra,West,Furniture,Storage,Storage Product 26,10005.41,3,0.2,1588.77
ORD-10691,2025-08-05,2025-08-13,CUST-571,Customer_237,Home Office,India,Kolkata,West Bengal,East,Furniture,Chairs,Chairs Product 6,12386.28,10,0.05,1692.4
ORD-10692,2024-06-28,2024-07-05,CUST-355,Customer_92,Home Office,India,Patna,Bihar,East,Office Supplies,Paper,Paper Product 94,5267.05,5,0.15,926.28
ORD-10693,2024-02-14,2024-02-18,CUST-991,Customer_81,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Storage,Storage Product 113,2833.32,10,0.0,218.44
ORD-10694,2025-07-20,2025-07-22,CUST-477,Customer_40,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Appliances,Appliances Product 65,10863.9,4,0.15,924.25
ORD-10695,2024-03-15,2024-03-23,CUST-490,Customer_176,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Chairs,Chairs Product 52,3866.22,9,0.0,417.46
ORD-10696,2025-04-20,2025-04-28,CUST-572,Customer_35,Consumer,India,Pune,Maharashtra,West,Technology,Phones,Phones Product 71,3834.03,3,0.1,773.07
ORD-10697,2025-09-13,2025-09-15,CUST-281,Customer_151,Consumer,India,Pune,Maharashtra,West,Technology,Accessories,Accessories Product 69,12324.36,3,0.05,3417.83
ORD-10698,2024-07-01,2024-07-05,CUST-831,Customer_18,Home Office,India,Bengaluru,Karnataka,South,Technology,Copiers,Copiers Product 69,11477.48,5,0.05,1128.19
ORD-10699,2024-11-11,2024-11-19,CUST-153,Customer_307,Consumer,India,Pune,Maharashtra,West,Office Supplies,Binders,Binders Product 7,12563.87,9,0.0,952.07
ORD-10700,2024-01-29,2024-01-30,CUST-445,Customer_99,Home Office,India,Bengaluru,Karnataka,South,Technology,Accessories,Accessories Product 86,13640.47,4,0.0,-1265.6
ORD-10701,2024-04-20,2024-04-26,CUST-430,Customer_288,Home Office,India,Kolkata,West Bengal,East,Technology,Copiers,Copiers Product 25,2601.46,3,0.0,226.47
ORD-10702,2024-01-16,2024-01-23,CUST-769,Customer_162,Consumer,India,Pune,Maharashtra,West,Furniture,Chairs,Chairs Product 50,3562.88,2,0.1,162.17
ORD-10703,2024-03-09,2024-03-13,CUST-520,Customer_155,Home Office,India,Pune,Maharashtra,West,Technology,Phones,Phones Product 64,9903.63,5,0.2,654.05
ORD-10704,2025-10-12,2025-10-18,CUST-971,Customer_342,Corporate,India,Kolkata,West Bengal,East,Furniture,Chairs,Chairs Product 9,9038.02,7,0.05,446.67
ORD-10705,2025-12-22,2025-12-23,CUST-338,Customer_11,Home Office,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Appliances,Appliances Product 98,6788.78,9,0.05,859.05
ORD-10706,2024-05-20,2024-05-26,CUST-610,Customer_152,Consumer,India,Patna,Bihar,East,Technology,Copiers,Copiers Product 20,6484.62,4,0.2,-416.8
ORD-10707,2024-12-02,2024-12-05,CUST-384,Customer_163,Home Office,India,Bengaluru,Karnataka,South,Office Supplies,Binders,Binders Product 101,3647.15,10,0.15,848.56
ORD-10708,2024-07-29,2024-07-30,CUST-780,Customer_128,Home Office,India,Patna,Bihar,East,Office Supplies,Paper,Paper Product 90,11283.21,4,0.1,611.86
ORD-10709,2024-03-12,2024-03-16,CUST-153,Customer_325,Consumer,India,Pune,Maharashtra,West,Office Supplies,Paper,Paper Product 27,2834.83,1,0.0,826.18
ORD-10710,2025-03-12,2025-03-20,CUST-418,Customer_85,Home Office,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Product 26,8277.82,4,0.05,1062.38
ORD-10711,2025-10-12,2025-10-16,CUST-378,Customer_247,Consumer,India,Pune,Maharashtra,West,Technology,Copiers,Copiers Product 47,3809.64,5,0.2,387.52
ORD-10712,2024-06-08,2024-06-16,CUST-120,Customer_196,Corporate,India,Chennai,Tamil Nadu,South,Technology,Accessories,Accessories Product 110,6676.5,9,0.2,1540.39
ORD-10713,2024-11-09,2024-11-17,CUST-390,Customer_193,Home Office,India,Patna,Bihar,East,Office Supplies,Appliances,Appliances Product 78,2376.7,3,0.1,169.23
ORD-10714,2024-01-05,2024-01-06,CUST-982,Customer_257,Home Office,India,Bengaluru,Karnataka,South,Furniture,Chairs,Chairs Product 93,10751.46,4,0.05,3357.24
ORD-10715,2025-10-18,2025-10-20,CUST-518,Customer_20,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Tables,Tables Product 50,14110.25,6,0.15,1697.43
ORD-10716,2025-10-12,2025-10-18,CUST-813,Customer_30,Home Office,India,Mumbai,Maharashtra,West,Furniture,Tables,Tables Product 50,11591.93,6,0.2,2539.88
ORD-10717,2025-10-22,2025-10-25,CUST-367,Customer_310,Corporate,India,Bengaluru,Karnataka,South,Technology,Accessories,Accessories Product 88,614.16,6,0.0,131.35
ORD-10718,2024-04-04,2024-04-11,CUST-507,Customer_301,Consumer,India,Pune,Maharashtra,West,Technology,Copiers,Copiers Product 67,8717.29,3,0.0,-413.82
ORD-10719,2025-11-05,2025-11-12,CUST-700,Customer_158,Home Office,India,Pune,Maharashtra,West,Technology,Accessories,Accessories Product 53,3867.78,5,0.2,1297.48
ORD-10720,2024-08-02,2024-08-09,CUST-815,Customer_158,Consumer,India,Kolkata,West Bengal,East,Office Supplies,Appliances,Appliances Product 22,11672.7,6,0.05,245.82
ORD-10721,2024-10-22,2024-10-29,CUST-274,Customer_91,Corporate,India,Bengaluru,Karnataka,South,Technology,Phones,Phones Product 24,11628.78,7,0.2,1018.44
ORD-10722,2024-08-05,2024-08-08,CUST-305,Customer_31,Home Office,India,Mumbai,Maharashtra,West,Furniture,Chairs,Chairs Product 24,7588.94,2,0.15,1177.74
ORD-10723,2024-06-19,2024-06-21,CUST-400,Customer_44,Corporate,India,Pune,Maharashtra,West,Furniture,Tables,Tables Product 16,9439.88,10,0.0,2744.77
ORD-10724,2024-04-13,2024-04-14,CUST-162,Customer_137,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Chairs,Chairs Product 86,8826.13,8,0.15,1789.6
ORD-10725,2024-09-29,2024-10-07,CUST-584,Customer_173,Home Office,India,Kolkata,West Bengal,East,Technology,Copiers,Copiers Product 55,11897.62,7,0.2,1594.68
ORD-10726,2025-01-22,2025-01-23,CUST-464,Customer_170,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Paper,Paper Product 1,14991.73,4,0.1,2987.63
ORD-10727,2025-12-17,2025-12-21,CUST-477,Customer_232,Home Office,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Binders Product 88,482.64,2,0.2,12.43
ORD-10728,2024-02-16,2024-02-22,CUST-794,Customer_228,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Binders Product 78,146.62,6,0.0,27.15
ORD-10729,2025-05-02,2025-05-04,CUST-851,Customer_198,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Appliances,Appliances Product 78,11930.01,6,0.15,3848.48
ORD-10730,2024-03-30,2024-04-04,CUST-952,Customer_345,Home Office,India,Mumbai,Maharashtra,West,Office Supplies,Appliances,Appliances Product 112,11794.44,9,0.0,-500.82
ORD-10731,2024-06-23,2024-06-25,CUST-208,Customer_223,Home Office,India,Bengaluru,Karnataka,South,Furniture,Chairs,Chairs Product 4,7284.31,9,0.05,69.28
ORD-10732,2025-11-17,2025-11-19,CUST-781,Customer_70,Home Office,India,Pune,Maharashtra,West,Furniture,Tables,Tables Product 82,3383.6,5,0.15,1110.42
ORD-10733,2024-12-17,2024-12-24,CUST-834,Customer_196,Home Office,India,Bengaluru,Karnataka,South,Office Supplies,Paper,Paper Product 83,13091.92,10,0.2,-928.21
ORD-10734,2025-08-29,2025-09-02,CUST-862,Customer_60,Home Office,India,Bengaluru,Karnataka,South,Technology,Accessories,Accessories Product 48,1823.78,2,0.0,-109.22
ORD-10735,2024-07-13,2024-07-20,CUST-533,Customer_164,Corporate,India,Pune,Maharashtra,West,Furniture,Storage,Storage Product 103,11080.08,5,0.0,1834.05
ORD-10736,2024-10-30,2024-11-03,CUST-611,Customer_349,Corporate,India,Mumbai,Maharashtra,West,Technology,Accessories,Accessories Product 19,236.91,8,0.1,-8.26
ORD-10737,2025-05-29,2025-05-31,CUST-380,Customer_294,Corporate,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Appliances,Appliances Product 81,12752.0,1,0.2,561.89
ORD-10738,2024-08-03,2024-08-07,CUST-817,Customer_27,Consumer,India,Pune,Maharashtra,West,Furniture,Storage,Storage Product 110,14500.79,1,0.1,-453.64
ORD-10739,2024-12-11,2024-12-18,CUST-794,Customer_243,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Storage,Storage Product 97,13694.41,3,0.0,2007.25
ORD-10740,2025-07-15,2025-07-22,CUST-199,Customer_68,Corporate,India,Chennai,Tamil Nadu,South,Technology,Copiers,Copiers Product 97,10928.64,5,0.05,2355.11
ORD-10741,2024-10-25,2024-10-28,CUST-314,Customer_112,Home Office,India,Patna,Bihar,East,Furniture,Storage,Storage Product 26,2539.05,3,0.15,541.27
ORD-10742,2025-03-13,2025-03-16,CUST-157,Customer_50,Corporate,India,Patna,Bihar,East,Office Supplies,Appliances,Appliances Product 61,1619.02,3,0.15,530.52
ORD-10743,2025-10-04,2025-10-11,CUST-350,Customer_18,Consumer,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Product 31,9786.46,10,0.15,3291.94
ORD-10744,2025-11-17,2025-11-19,CUST-896,Customer_238,Home Office,India,Chennai,Tamil Nadu,South,Furniture,Storage,Storage Product 49,8982.72,3,0.15,2237.89
ORD-10745,2025-11-15,2025-11-19,CUST-123,Customer_301,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Chairs,Chairs Product 74,1888.01,2,0.0,226.84
ORD-10746,2025-10-22,2025-10-29,CUST-405,Customer_293,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Appliances,Appliances Product 13,1508.84,10,0.05,109.82
ORD-10747,2025-07-03,2025-07-11,CUST-165,Customer_266,Home Office,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Appliances,Appliances Product 69,2854.86,1,0.15,428.88
ORD-10748,2025-04-02,2025-04-08,CUST-225,Customer_21,Consumer,India,Kolkata,West Bengal,East,Office Supplies,Binders,Binders Product 74,2791.9,10,0.05,-272.5
ORD-10749,2025-06-02,2025-06-07,CUST-472,Customer_279,Consumer,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Product 55,3925.73,1,0.0,1338.55
ORD-10750,2025-03-31,2025-04-03,CUST-690,Customer_252,Home Office,India,Kolkata,West Bengal,East,Furniture,Chairs,Chairs Product 41,14198.6,9,0.1,2791.74
ORD-10751,2024-05-25,2024-05-30,CUST-976,Customer_111,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Binders,Binders Product 78,9972.99,1,0.05,-832.44
ORD-10752,2024-09-23,2024-09-30,CUST-765,Customer_84,Corporate,India,Pune,Maharashtra,West,Furniture,Chairs,Chairs Product 59,10963.66,7,0.0,1616.39
ORD-10753,2025-10-06,2025-10-11,CUST-748,Customer_331,Consumer,India,Patna,Bihar,East,Office Supplies,Paper,Paper Product 92,14108.97,3,0.2,-117.2
ORD-10754,2025-09-10,2025-09-14,CUST-179,Customer_139,Consumer,India,Bhopal,Madhya Pradesh,Central,Furniture,Chairs,Chairs Product 69,4813.77,7,0.15,-425.25
ORD-10755,2024-05-29,2024-06-02,CUST-380,Customer_6,Consumer,India,Patna,Bihar,East,Technology,Accessories,Accessories Product 49,9638.64,6,0.1,2410.93
ORD-10756,2025-05-16,2025-05-18,CUST-641,Customer_179,Home Office,India,Pune,Maharashtra,West,Technology,Phones,Phones Product 74,2718.4,5,0.2,732.89
ORD-10757,2025-02-02,2025-02-05,CUST-453,Customer_348,Home Office,India,Nagpur,Maharashtra,Central,Office Supplies,Binders,Binders Product 71,13458.9,3,0.1,4386.65
ORD-10758,2024-05-26,2024-06-02,CUST-681,Customer_137,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Binders,Binders Product 118,3960.01,9,0.05,775.78
ORD-10759,2024-12-28,2025-01-05,CUST-614,Customer_147,Corporate,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Appliances,Appliances Product 55,6331.83,8,0.05,617.56
ORD-10760,2025-10-11,2025-10-13,CUST-178,Customer_123,Consumer,India,Pune,Maharashtra,West,Office Supplies,Binders,Binders Product 22,14217.07,7,0.1,3985.91
ORD-10761,2025-03-10,2025-03-13,CUST-591,Customer_255,Home Office,India,Kolkata,West Bengal,East,Office Supplies,Paper,Paper Product 88,8356.98,8,0.0,2782.66
ORD-10762,2024-12-19,2024-12-23,CUST-856,Customer_339,Home Office,India,Patna,Bihar,East,Technology,Copiers,Copiers Product 88,2933.74,1,0.15,634.18
ORD-10763,2025-01-10,2025-01-13,CUST-626,Customer_181,Consumer,India,Patna,Bihar,East,Technology,Copiers,Copiers Product 55,13959.76,9,0.05,-297.81
ORD-10764,2024-04-30,2024-05-05,CUST-406,Customer_248,Corporate,India,Chennai,Tamil Nadu,South,Technology,Accessories,Accessories Product 34,14548.95,6,0.05,3990.44
ORD-10765,2025-10-20,2025-10-21,CUST-574,Customer_317,Corporate,India,Mumbai,Maharashtra,West,Office Supplies,Appliances,Appliances Product 8,8575.74,4,0.1,2727.93
ORD-10766,2024-07-09,2024-07-16,CUST-463,Customer_5,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Paper,Paper Product 56,4995.42,6,0.0,-487.96
ORD-10767,2025-05-14,2025-05-15,CUST-259,Customer_337,Corporate,India,Bengaluru,Karnataka,South,Technology,Copiers,Copiers Product 29,7763.35,3,0.15,-343.69
ORD-10768,2024-04-21,2024-04-29,CUST-772,Customer_225,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Tables,Tables Product 18,5530.99,3,0.2,1466.79
ORD-10769,2024-02-11,2024-02-14,CUST-504,Customer_216,Home Office,India,Nagpur,Maharashtra,Central,Technology,Accessories,Accessories Product 43,13265.29,4,0.0,-194.93
ORD-10770,2025-07-17,2025-07-25,CUST-919,Customer_350,Home Office,India,Kolkata,West Bengal,East,Office Supplies,Binders,Binders Product 17,14230.8,5,0.0,1273.56
ORD-10771,2024-04-20,2024-04-21,CUST-229,Customer_80,Corporate,India,Nagpur,Maharashtra,Central,Office Supplies,Appliances,Appliances Product 65,13861.06,7,0.05,-701.65
ORD-10772,2025-03-20,2025-03-28,CUST-396,Customer_145,Corporate,India,Kolkata,West Bengal,East,Technology,Copiers,Copiers Product 11,12464.55,7,0.2,2889.83
ORD-10773,2024-04-27,2024-05-02,CUST-817,Customer_127,Home Office,India,Bengaluru,Karnataka,South,Office Supplies,Binders,Binders Product 106,10965.8,3,0.05,290.73
ORD-10774,2024-07-12,2024-07-15,CUST-334,Customer_62,Consumer,India,Bengaluru,Karnataka,South,Furniture,Storage,Storage Product 52,11762.48,2,0.2,2058.38
ORD-10775,2024-02-22,2024-02-29,CUST-517,Customer_269,Corporate,India,Patna,Bihar,East,Technology,Phones,Phones Product 90,6451.91,10,0.05,-381.17
ORD-10776,2024-11-07,2024-11-09,CUST-375,Customer_187,Corporate,India,Mumbai,Maharashtra,West,Furniture,Tables,Tables Product 45,7240.01,9,0.15,1373.74
ORD-10777,2024-11-25,2024-11-29,CUST-392,Customer_242,Corporate,India,Bengaluru,Karnataka,South,Furniture,Chairs,Chairs Product 117,2808.1,1,0.0,553.74
ORD-10778,2024-04-09,2024-04-10,CUST-799,Customer_283,Consumer,India,Patna,Bihar,East,Technology,Accessories,Accessories Product 43,14230.09,6,0.1,525.95
ORD-10779,2024-08-03,2024-08-10,CUST-189,Customer_55,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Appliances,Appliances Product 81,7980.04,6,0.05,1537.05
ORD-10780,2024-03-17,2024-03-23,CUST-408,Customer_243,Consumer,India,Kolkata,West Bengal,East,Office Supplies,Appliances,Appliances Product 69,12279.4,4,0.15,3886.13
ORD-10781,2025-01-09,2025-01-17,CUST-744,Customer_61,Corporate,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Product 9,6331.37,5,0.2,2145.11
ORD-10782,2024-05-12,2024-05-17,CUST-146,Customer_290,Consumer,India,Chennai,Tamil Nadu,South,Office Supplies,Appliances,Appliances Product 102,11884.19,3,0.2,277.7
